3.5,100,13.0853,87.0169,0.772521
3.51667,100,13.1878,86.9147,0.765592
3.53333,100,13.2904,86.8122,0.758691
3.55,100,13.3932,86.7096,0.751819
3.56667,100,13.4963,86.6068,0.744974
3.58333,100,13.5996,86.5037,0.738157
3.6,100,13.703,86.4004,0.731368
3.61667,100,13.8067,86.297,0.724607
3.63333,100,13.9106,86.1933,0.717874
3.65,100,14.0147,86.0894,0.711169
3.66667,100,14.1189,85.9853,0.704491
3.68333,100,14.2234,85.8811,0.69784
3.7,100,14.328,85.7766,0.691217
3.71667,100,14.4329,85.672,0.684621
3.73333,100,14.5379,85.5671,0.678053
3.75,100,14.6432,85.4621,0.671511
3.76667,100,14.7486,85.3568,0.664997
3.78333,100,14.8542,85.2514,0.65851
3.8,100,14.9599,85.1458,0.65205
3.81667,100,15.0659,85.0401,0.645616
3.83333,100,15.172,84.9341,0.639209
3.85,100,15.2783,84.828,0.632829
3.86667,100,15.3848,84.7217,0.626476
3.88333,100,15.4915,84.6152,0.620149
3.9,100,15.5983,84.5085,0.613848
3.91667,100,15.7053,84.4017,0.607574
3.93333,100,15.8125,84.2947,0.601326
3.95,100,15.9198,84.1875,0.595105
3.96667,100,16.0273,84.0802,0.588909
3.98333,100,16.135,83.9727,0.58274
4,100,16.2428,83.865,0.576596
4.01667,100,16.3508,83.7572,0.570478
4.03333,100,16.4589,83.6492,0.564387
4.05,100,16.5672,83.5411,0.55832
4.06667,100,16.6757,83.4328,0.55228
4.08333,100,16.7843,83.3243,0.546265
4.1,100,16.893,83.2157,0.540276
4.11667,100,17.0019,83.107,0.534312
4.13333,100,17.111,82.9981,0.528373
4.15,100,17.2202,82.889,0.52246
4.16667,100,17.3295,82.7798,0.516572
4.18333,100,17.439,82.6705,0.510709
4.2,100,17.5486,82.561,0.504871
4.21667,100,17.6584,82.4514,0.499058
4.23333,100,17.7683,82.3416,0.493269
4.25,100,17.8783,82.2317,0.487506
4.26667,100,17.9885,82.1217,0.481767
4.28333,100,18.0988,82.0115,0.476053
4.3,100,18.2092,81.9012,0.470364
4.31667,100,18.3198,81.7908,0.464699
4.33333,100,18.4305,81.6802,0.459059
4.35,100,18.5413,81.5695,0.453443
4.36667,100,18.6522,81.4587,0.447851
4.38333,100,18.7633,81.3478,0.442283
4.4,100,18.8745,81.2367,0.43674
4.41667,100,18.9858,81.1255,0.43122
4.43333,100,19.0972,81.0142,0.425725
4.45,100,19.2088,80.9028,0.420253
4.46667,100,19.3205,80.7912,0.414805
4.48333,100,19.4322,80.6795,0.409381
4.5,100,19.5441,80.5678,0.403981
4.51667,100,19.6561,80.4559,0.398604
4.53333,100,19.7683,80.3439,0.393251
4.55,100,19.8805,80.2317,0.387922
4.56667,100,19.9928,80.1195,0.382615
4.58333,100,20.1052,80.0072,0.377332
4.6,100,20.2178,79.8948,0.372073
4.61667,100,20.3304,79.7822,0.366836
4.63333,100,20.4432,79.6696,0.361623
4.65,100,20.556,79.5568,0.356432
4.66667,100,20.6689,79.444,0.351265
4.68333,100,20.782,79.3311,0.34612
4.7,100,20.8951,79.218,0.340999
4.71667,100,21.0083,79.1049,0.3359
4.73333,100,21.1217,78.9917,0.330823
4.75,100,21.2351,78.8783,0.32577
4.76667,100,21.3486,78.7649,0.320738
4.78333,100,21.4622,78.6514,0.31573
4.8,100,21.5758,78.5378,0.310743
4.81667,100,21.6896,78.4242,0.305779
4.83333,100,21.8034,78.3104,0.300838
4.85,100,21.9174,78.1966,0.295918
4.86667,100,22.0314,78.0826,0.291021
4.88333,100,22.1455,77.9686,0.286145
4.9,100,22.2596,77.8545,0.281292
4.91667,100,22.3739,77.7404,0.27646
4.93333,100,22.4882,77.6261,0.271651
4.95,100,22.6026,77.5118,0.266863
4.96667,100,22.7171,77.3974,0.262096
4.98333,100,22.8316,77.2829,0.257352
5,100,22.9462,77.1684,0.252629
5.01667,100,23.0609,77.0538,0.247927
5.03333,100,23.1757,76.9391,0.243247
5.05,100,23.2905,76.8243,0.238588
5.06667,100,23.4054,76.7095,0.233951
5.08333,100,23.5203,76.5946,0.229334
5.1,100,23.6353,76.4797,0.224739
5.11667,100,23.7504,76.3647,0.220165
5.13333,100,23.8655,76.2496,0.215612
5.15,100,23.9807,76.1345,0.21108
5.16667,100,24.096,76.0193,0.206569
5.18333,100,24.2113,75.904,0.202078
5.2,100,24.3267,75.7887,0.197609
5.21667,100,24.4421,75.6733,0.19316
5.23333,100,24.5576,75.5579,0.188732
5.25,100,24.6731,75.4424,0.184324
5.26667,100,24.7886,75.3269,0.179936
5.28333,100,24.9043,75.2114,0.17557
5.3,100,25.0199,75.0957,0.171223
5.31667,100,25.1357,74.9801,0.166897
5.33333,100,25.2514,74.8643,0.162591
5.35,100,25.3672,74.7486,0.158305
5.36667,100,25.4831,74.6328,0.154039
5.38333,100,25.599,74.5169,0.149793
5.4,100,25.7149,74.401,0.145568
5.41667,100,25.8309,74.2851,0.141362
5.43333,100,25.9469,74.1691,0.137176
5.45,100,26.063,74.0531,0.133009
5.46667,100,26.179,73.937,0.128863
5.48333,100,26.2952,73.821,0.124736
5.5,100,26.4113,73.7048,0.120629
5.51667,100,26.5275,73.5887,0.116541
5.53333,100,26.6437,73.4725,0.112472
5.55,100,26.76,73.3563,0.108423
5.56667,100,26.8763,73.24,0.104394
5.58333,100,26.9926,73.1237,0.100383
5.6,100,27.1089,73.0074,0.096392
5.61667,100,27.2253,72.8911,0.0924199
5.63333,100,27.3417,72.7747,0.0884669
5.65,100,27.4581,72.6583,0.0845329
5.66667,100,27.5745,72.5419,0.0806179
5.68333,100,27.691,72.4255,0.0767217
5.7,100,27.8074,72.309,0.0728444
5.71667,100,27.9239,72.1926,0.0689858
5.73333,100,28.0405,72.0761,0.0651459
5.75,100,28.157,71.9595,0.0613247
5.76667,100,28.2735,71.843,0.0575221
5.78333,100,28.3901,71.7265,0.0537379
5.8,100,28.5067,71.6099,0.0499723
5.81667,100,28.6233,71.4933,0.046225
5.83333,100,28.7399,71.3767,0.042496
5.85,100,28.8565,71.2601,0.0387854
5.86667,100,28.9731,71.1435,0.0350929
5.88333,100,29.0898,71.0269,0.0314186
5.9,100,29.2064,70.9102,0.0277624
5.91667,100,29.3231,70.7936,0.0241243
5.93333,100,29.4397,70.6769,0.0205041
5.95,100,29.5564,70.5603,0.0169018
5.96667,100,29.6731,70.4436,0.0133174
5.98333,100,29.7897,70.3269,0.00975074
6,100,29.9064,70.2103,0.00620185
6.01667,100,30.0231,70.0936,0.00267064
6.03333,100,30.1398,69.9769,-0.000842957
6.05,100,30.2564,69.8602,-0.00433899
6.06667,100,30.3731,69.7436,-0.00781752
6.08333,100,30.4898,69.6269,-0.0112786
6.1,100,30.6064,69.5102,-0.0147223
6.11667,100,30.7231,69.3936,-0.0181487
6.13333,100,30.8398,69.2769,-0.0215578
6.15,100,30.9564,69.1602,-0.0249497
6.16667,100,31.073,69.0436,-0.0283244
6.18333,100,31.1897,68.927,-0.0316821
6.2,100,31.3063,68.8103,-0.0350227
6.21667,100,31.4229,68.6937,-0.0383463
6.23333,100,31.5395,68.5771,-0.041653
6.25,100,31.6561,68.4605,-0.0449429
6.26667,100,31.7727,68.3439,-0.0482159
6.28333,100,31.8893,68.2273,-0.0514722
6.3,100,32.0058,68.1107,-0.0547117
6.31667,100,32.1223,67.9942,-0.0579347
6.33333,100,32.2389,67.8777,-0.061141
6.35,100,32.3554,67.7611,-0.0643308
6.36667,100,32.4718,67.6446,-0.0675042
6.38333,100,32.5883,67.5282,-0.0706611
6.4,100,32.7047,67.4117,-0.0738017
6.41667,100,32.8212,67.2953,-0.076926
6.43333,100,32.9376,67.1788,-0.080034
6.45,100,33.0539,67.0624,-0.0831258
6.46667,100,33.1703,66.9461,-0.0862015
6.48333,100,33.2866,66.8297,-0.0892611
6.5,100,33.4029,66.7134,-0.0923047
6.51667,100,33.5192,66.5971,-0.0953323
6.53333,100,33.6355,66.4808,-0.098344
6.55,100,33.7517,66.3645,-0.10134
6.56667,100,33.8679,66.2483,-0.10432
6.58333,100,33.984,66.1321,-0.107284
6.6,100,34.1002,66.016,-0.110233
6.61667,100,34.2163,65.8998,-0.113165
6.63333,100,34.3324,65.7837,-0.116083
6.65,100,34.4484,65.6676,-0.118985
6.66667,100,34.5644,65.5516,-0.121871
6.68333,100,34.6804,65.4356,-0.124742
6.7,100,34.7963,65.3196,-0.127597
6.71667,100,34.9122,65.2037,-0.130437
6.73333,100,35.0281,65.0878,-0.133262
6.75,100,35.1439,64.9719,-0.136072
6.76667,100,35.2597,64.8561,-0.138866
6.78333,100,35.3754,64.7403,-0.141646
6.8,100,35.4912,64.6246,-0.14441
6.81667,100,35.6068,64.5088,-0.147159
6.83333,100,35.7225,64.3932,-0.149893
6.85,100,35.838,64.2775,-0.152613
6.86667,100,35.9536,64.162,-0.155317
6.88333,100,36.0691,64.0464,-0.158007
6.9,100,36.1845,63.9309,-0.160682
6.91667,100,36.3,63.8155,-0.163342
6.93333,100,36.4153,63.7,-0.165988
6.95,100,36.5306,63.5847,-0.168619
6.96667,100,36.6459,63.4694,-0.171235
6.98333,100,36.7611,63.3541,-0.173837
7,100,36.8763,63.2389,-0.176425
7.01667,100,36.9914,63.1237,-0.178998
7.03333,100,37.1065,63.0086,-0.181557
7.05,100,37.2215,62.8935,-0.184101
7.06667,100,37.3365,62.7785,-0.186631
7.08333,100,37.4514,62.6635,-0.189147
7.1,100,37.5663,62.5486,-0.191649
7.11667,100,37.6811,62.4337,-0.194137
7.13333,100,37.7959,62.3189,-0.196611
7.15,100,37.9106,62.2041,-0.199071
7.16667,100,38.0252,62.0894,-0.201517
7.18333,100,38.1398,61.9748,-0.203948
7.2,100,38.2544,61.8602,-0.206366
7.21667,100,38.3688,61.7456,-0.208771
7.23333,100,38.4833,61.6312,-0.211161
7.25,100,38.5976,61.5167,-0.213538
7.26667,100,38.7119,61.4024,-0.215901
7.28333,100,38.8262,61.2881,-0.218251
7.3,100,38.9403,61.1738,-0.220587
7.31667,100,39.0545,61.0597,-0.222909
7.33333,100,39.1685,60.9455,-0.225218
7.35,100,39.2825,60.8315,-0.227514
7.36667,100,39.3964,60.7175,-0.229796
7.38333,100,39.5103,60.6036,-0.232065
7.4,100,39.6241,60.4897,-0.234321
7.41667,100,39.7378,60.3759,-0.236563
7.43333,100,39.8515,60.2622,-0.238792
7.45,100,39.9651,60.1485,-0.241009
7.46667,100,40.0787,60.0349,-0.243212
7.48333,100,40.1921,59.9213,-0.245402
7.5,100,40.3055,59.8079,-0.247579
7.51667,100,40.4189,59.6945,-0.249743
7.53333,100,40.5321,59.5811,-0.251894
7.55,100,40.6453,59.4679,-0.254032
7.56667,100,40.7584,59.3547,-0.256158
7.58333,100,40.8715,59.2416,-0.258271
7.6,100,40.9845,59.1285,-0.260371
7.61667,100,41.0974,59.0155,-0.262458
7.63333,100,41.2102,58.9026,-0.264533
7.65,100,41.3229,58.7898,-0.266595
7.66667,100,41.4356,58.6771,-0.268645
7.68333,100,41.5482,58.5644,-0.270682
7.7,100,41.6608,58.4518,-0.272707
7.71667,100,41.7732,58.3392,-0.27472
7.73333,100,41.8856,58.2268,-0.27672
7.75,100,41.9979,58.1144,-0.278707
7.76667,100,42.1101,58.0021,-0.280683
7.78333,100,42.2223,57.8899,-0.282646
7.8,100,42.3343,57.7777,-0.284597
7.81667,100,42.4463,57.6657,-0.286536
7.83333,100,42.5582,57.5537,-0.288463
7.85,100,42.6701,57.4418,-0.290378
7.86667,100,42.7818,57.3299,-0.292281
7.88333,100,42.8935,57.2182,-0.294172
7.9,100,43.0051,57.1065,-0.296051
7.91667,100,43.1166,56.9949,-0.297919
7.93333,100,43.228,56.8834,-0.299774
7.95,100,43.3393,56.772,-0.301618
7.96667,100,43.4506,56.6607,-0.30345
7.98333,100,43.5617,56.5494,-0.30527
8,100,43.6728,56.4383,-0.307079
8.01667,100,43.7838,56.3272,-0.308876
8.03333,100,43.8947,56.2162,-0.310661
8.05,100,44.0055,56.1053,-0.312435
8.06667,100,44.1163,55.9945,-0.314198
8.08333,100,44.2269,55.8837,-0.315949
8.1,100,44.3375,55.7731,-0.317688
8.11667,100,44.448,55.6625,-0.319417
8.13333,100,44.5583,55.552,-0.321134
8.15,100,44.6686,55.4417,-0.32284
8.16667,100,44.7788,55.3314,-0.324534
8.18333,100,44.889,55.2212,-0.326218
8.2,100,44.999,55.111,-0.32789
8.21667,100,45.1089,55.001,-0.329551
8.23333,100,45.2187,54.8911,-0.331201
8.25,100,45.3285,54.7813,-0.332841
8.26667,100,45.4381,54.6715,-0.334469
8.28333,100,45.5477,54.5619,-0.336086
8.3,100,45.6572,54.4523,-0.337693
8.31667,100,45.7665,54.3428,-0.339288
8.33333,100,45.8758,54.2335,-0.340873
8.35,100,45.985,54.1242,-0.342447
8.36667,100,46.0941,54.015,-0.34401
8.38333,100,46.2031,53.9059,-0.345563
8.4,100,46.312,53.7969,-0.347105
8.41667,100,46.4208,53.688,-0.348636
8.43333,100,46.5295,53.5792,-0.350157
8.45,100,46.6381,53.4705,-0.351667
8.46667,100,46.7466,53.3619,-0.353167
8.48333,100,46.855,53.2534,-0.354657
8.5,100,46.9633,53.145,-0.356136
8.51667,100,47.0715,53.0367,-0.357604
8.53333,100,47.1797,52.9285,-0.359063
8.55,100,47.2877,52.8203,-0.360511
8.56667,100,47.3956,52.7123,-0.361948
8.58333,100,47.5034,52.6044,-0.363376
8.6,100,47.6111,52.4966,-0.364793
8.61667,100,47.7187,52.3889,-0.366201
8.63333,100,47.8262,52.2813,-0.367598
8.65,100,47.9336,52.1738,-0.368985
8.66667,100,48.0409,52.0664,-0.370362
8.68333,100,48.1481,51.9591,-0.37173
8.7,100,48.2552,51.8519,-0.373087
8.71667,100,48.3622,51.7448,-0.374434
8.73333,100,48.4691,51.6378,-0.375772
8.75,100,48.5759,51.5309,-0.3771
8.76667,100,48.6825,51.4241,-0.378418
8.78333,100,48.7891,51.3175,-0.379726
8.8,100,48.8956,51.2109,-0.381024
8.81667,100,49.0019,51.1044,-0.382313
8.83333,100,49.1082,50.9981,-0.383593
8.85,100,49.2143,50.8918,-0.384862
8.86667,100,49.3204,50.7857,-0.386122
8.88333,100,49.4263,50.6796,-0.387373
8.9,100,49.5321,50.5737,-0.388614
8.91667,100,49.6379,50.4679,-0.389846
8.93333,100,49.7435,50.3621,-0.391068
8.95,100,49.849,50.2565,-0.392281
8.96667,100,49.9544,50.151,-0.393485
8.98333,100,50.0596,50.0456,-0.394679
9,100,50.1648,49.9404,-0.395864
9.01667,100,50.2699,49.8352,-0.39704
9.03333,100,50.3748,49.7301,-0.398206
9.05,100,50.4797,49.6252,-0.399364
9.06667,100,50.5844,49.5203,-0.400512
9.08333,100,50.689,49.4156,-0.401652
9.1,100,50.7935,49.311,-0.402782
9.11667,100,50.8979,49.2065,-0.403903
9.13333,100,51.0022,49.1021,-0.405015
9.15,100,51.1064,48.9978,-0.406119
9.16667,100,51.2104,48.8936,-0.407213
9.18333,100,51.3144,48.7896,-0.408299
9.2,100,51.4182,48.6856,-0.409376
9.21667,100,51.5219,48.5818,-0.410444
9.23333,100,51.6255,48.4781,-0.411503
9.25,100,51.729,48.3745,-0.412553
9.26667,100,51.8324,48.271,-0.413595
9.28333,100,51.9356,48.1676,-0.414628
9.3,100,52.0388,48.0644,-0.415653
9.31667,100,52.1418,47.9612,-0.416669
9.33333,100,52.2447,47.8582,-0.417676
9.35,100,52.3475,47.7553,-0.418675
9.36667,100,52.4502,47.6525,-0.419666
9.38333,100,52.5527,47.5498,-0.420648
9.4,100,52.6552,47.4473,-0.421621
9.41667,100,52.7575,47.3448,-0.422586
9.43333,100,52.8597,47.2425,-0.423543
9.45,100,52.9618,47.1403,-0.424492
9.46667,100,53.0638,47.0382,-0.425432
9.48333,100,53.1656,46.9362,-0.426364
9.5,100,53.2674,46.8344,-0.427288
9.51667,100,53.369,46.7326,-0.428204
9.53333,100,53.4705,46.631,-0.429111
9.55,100,53.5719,46.5295,-0.430011
9.56667,100,53.6731,46.4281,-0.430902
9.58333,100,53.7743,46.3269,-0.431785
9.6,100,53.8753,46.2257,-0.43266
9.61667,100,53.9762,46.1247,-0.433528
9.63333,100,54.077,46.0238,-0.434387
9.65,100,54.1776,45.923,-0.435238
9.66667,100,54.2782,45.8224,-0.436082
9.68333,100,54.3786,45.7218,-0.436918
9.7,100,54.4789,45.6214,-0.437746
9.71667,100,54.579,45.5211,-0.438566
9.73333,100,54.6791,45.421,-0.439378
9.75,100,54.779,45.3209,-0.440183
9.76667,100,54.8788,45.221,-0.44098
9.78333,100,54.9785,45.1212,-0.441769
9.8,100,55.0781,45.0215,-0.44255
9.81667,100,55.1775,44.9219,-0.443325
9.83333,100,55.2768,44.8225,-0.444091
9.85,100,55.376,44.7232,-0.44485
9.86667,100,55.4751,44.624,-0.445601
9.88333,100,55.574,44.5249,-0.446345
9.9,100,55.6728,44.426,-0.447082
9.91667,100,55.7715,44.3272,-0.447811
9.93333,100,55.8701,44.2285,-0.448533
9.95,100,55.9685,44.1299,-0.449247
9.96667,100,56.0669,44.0315,-0.449955
9.98333,100,56.1651,43.9331,-0.450654
10,100,56.2631,43.8349,-0.451347
10.0167,100,56.3611,43.7369,-0.452032
10.0333,100,56.4589,43.6389,-0.452711
10.05,100,56.5566,43.5411,-0.453382
10.0667,100,56.6542,43.4434,-0.454045
10.0833,100,56.7516,43.3458,-0.454702
10.1,100,56.8489,43.2484,-0.455352
10.1167,100,56.9461,43.1511,-0.455995
10.1333,100,57.0432,43.0539,-0.45663
10.15,100,57.1401,42.9568,-0.457259
10.1667,100,57.2369,42.8599,-0.457881
10.1833,100,57.3336,42.7631,-0.458496
10.2,100,57.4301,42.6664,-0.459104
10.2167,100,57.5266,42.5699,-0.459705
10.2333,100,57.6229,42.4734,-0.460299
10.25,100,57.719,42.3771,-0.460886
10.2667,100,57.8151,42.281,-0.461467
10.2833,100,57.911,42.1849,-0.462041
10.3,100,58.0068,42.089,-0.462608
10.3167,100,58.1024,41.9932,-0.463168
10.3333,100,58.198,41.8976,-0.463722
10.35,100,58.2933,41.802,-0.46427
10.3667,100,58.3886,41.7067,-0.46481
10.3833,100,58.4838,41.6114,-0.465344
10.4,100,58.5788,41.5162,-0.465872
10.4167,100,58.6737,41.4212,-0.466393
10.4333,100,58.7684,41.3263,-0.466907
10.45,100,58.863,41.2316,-0.467415
10.4667,100,58.9575,41.137,-0.467917
10.4833,100,59.0519,41.0425,-0.468412
10.5,100,59.1461,40.9481,-0.468901
10.5167,100,59.2402,40.8539,-0.469383
10.5333,100,59.3342,40.7598,-0.469859
10.55,100,59.428,40.6658,-0.470329
10.5667,100,59.5217,40.572,-0.470793
10.5833,100,59.6153,40.4783,-0.47125
